,Unnamed: 0,날짜,지역,누적확진,사망자,누적 격리해제,총 검사자,지역별인구수
3951,3951,20200923,강원,220,3,203,2256898,1538577
3952,3952,20200923,충북,162,1,137,2256898,1597639
3953,3953,20200923,충남,473,2,358,2256898,2119749
3954,3954,20200923,전북,116,0,91,2256898,1812936
3955,3955,20200923,전남,167,0,129,2256898,1859290
3956,3956,20200923,경북,1522,55,1420,2256898,2653418
3957,3957,20200923,경남,286,0,257,2256898,3355341
3958,3958,20200923,제주,58,0,47,2256898,670508
3960,3960,20200924,서울,5095,50,4173,2268998,9733655
3961,3961,20200924,부산,404,4,332,2268998,3409932
3962,3962,20200924,대구,7129,193,6888,2268998,2433568
3963,3963,20200924,인천,898,8,776,2268998,2952689
3964,3964,20200924,광주,488,3,451,2268998,1455705
3965,3965,20200924,대전,357,3,309,2268998,1471858
3966,3966,20200924,울산,145,2,131,2268998,1144563
3967,3967,20200924,세종,74,0,65,2268998,344792
3968,3968,20200924,경기,4271,68,3667,2268998,13288975
3969,3969,20200924,강원,222,3,204,2268998,1538577
3970,3970,20200924,충북,164,1,139,2268998,1597639
3971,3971,20200924,충남,474,3,369,2268998,2119749
3972,3972,20200924,전북,117,0,92,2268998,1812936
3973,3973,20200924,전남,168,0,134,2268998,1859290
3974,3974,20200924,경북,1524,55,1423,2268998,2653418
3975,3975,20200924,경남,287,0,259,2268998,3355341
3976,3976,20200924,제주,59,0,49,2268998,670508
3978,3978,20200925,서울,5152,52,4228,2280275,9733655
3979,3979,20200925,부산,407,4,335,2280275,3409932
3980,3980,20200925,대구,7129,193,6899,2280275,2433568
3981,3981,20200925,인천,901,8,785,2280275,2952689
3982,3982,20200925,광주,490,3,463,2280275,1455705
3983,3983,20200925,대전,357,3,310,2280275,1471858
3984,3984,20200925,울산,145,2,132,2280275,1144563
3985,3985,20200925,세종,75,0,65,2280275,344792
3986,3986,20200925,경기,4298,68,3700,2280275,13288975
3987,3987,20200925,강원,223,3,206,2280275,1538577
3988,3988,20200925,충북,167,1,140,2280275,1597639
3989,3989,20200925,충남,475,3,379,2280275,2119749
3990,3990,20200925,전북,120,0,93,2280275,1812936
3991,3991,20200925,전남,168,0,135,2280275,1859290
3992,3992,20200925,경북,1530,55,1425,2280275,2653418
3993,3993,20200925,경남,288,0,261,2280275,3355341
3994,3994,20200925,제주,59,0,50,2280275,670508
3996,3996,20200926,서울,5178,53,4316,2290344,9733655
3997,3997,20200926,부산,409,4,342,2290344,3409932
3998,3998,20200926,대구,7130,194,6909,2290344,2433568
3999,3999,20200926,인천,902,8,792,2290344,2952689
4000,4000,20200926,광주,490,3,469,2290344,1455705
4001,4001,20200926,대전,358,3,310,2290344,1471858
4002,4002,20200926,울산,145,2,132,2290344,1144563
4003,4003,20200926,세종,75,0,65,2290344,344792
4004,4004,20200926,경기,4312,69,3748,2290344,13288975
4005,4005,20200926,강원,223,3,208,2290344,1538577
4006,4006,20200926,충북,167,1,141,2290344,1597639
4007,4007,20200926,충남,475,4,385,2290344,2119749
4008,4008,20200926,전북,123,0,93,2290344,1812936
4009,4009,20200926,전남,168,0,140,2290344,1859290
4010,4010,20200926,경북,1533,55,1426,2290344,2653418
4011,4011,20200926,경남,289,0,265,2290344,3355341
4012,4012,20200926,제주,59,0,52,2290344,670508
4014,4014,20200927,서울,5212,53,4326,2296516,9733655
4015,4015,20200927,부산,412,4,347,2296516,3409932
4016,4016,20200927,대구,7130,194,6912,2296516,2433568
4017,4017,20200927,인천,911,8,795,2296516,2952689
4018,4018,20200927,광주,492,3,473,2296516,1455705
4019,4019,20200927,대전,358,3,313,2296516,1471858
4020,4020,20200927,울산,145,2,134,2296516,1144563
4021,4021,20200927,세종,76,0,67,2296516,344792
4022,4022,20200927,경기,4333,70,3775,2296516,13288975
4023,4023,20200927,강원,223,3,208,2296516,1538577
4024,4024,20200927,충북,169,1,141,2296516,1597639
4025,4025,20200927,충남,477,4,393,2296516,2119749
4026,4026,20200927,전북,125,0,93,2296516,1812936
4027,4027,20200927,전남,169,1,149,2296516,1859290
4028,4028,20200927,경북,1539,55,1427,2296516,2653418
4029,4029,20200927,경남,290,0,266,2296516,3355341
4030,4030,20200927,제주,59,0,52,2296516,670508
4032,4032,20200928,서울,5231,54,4330,2301302,9733655
4033,4033,20200928,부산,413,4,347,2301302,3409932
4034,4034,20200928,대구,7130,194,6912,2301302,2433568
4035,4035,20200928,인천,912,8,798,2301302,2952689
4036,4036,20200928,광주,492,3,473,2301302,1455705
4037,4037,20200928,대전,358,4,316,2301302,1471858
4038,4038,20200928,울산,146,2,134,2301302,1144563
4039,4039,20200928,세종,76,0,67,2301302,344792
4040,4040,20200928,경기,4347,72,3798,2301302,13288975
4041,4041,20200928,강원,224,3,209,2301302,1538577
4042,4042,20200928,충북,170,1,142,2301302,1597639
4043,4043,20200928,충남,477,5,400,2301302,2119749
4044,4044,20200928,전북,125,0,95,2301302,1812936
4045,4045,20200928,전남,169,1,148,2301302,1859290
4046,4046,20200928,경북,1543,55,1427,2301302,2653418
4047,4047,20200928,경남,291,0,266,2301302,3355341
4048,4048,20200928,제주,59,0,52,2301302,670508
4050,4050,20200929,서울,5242,54,4401,2313043,9733655
4051,4051,20200929,부산,416,4,351,2313043,3409932
4052,4052,20200929,대구,7130,194,6914,2313043,2433568
4053,4053,20200929,인천,912,8,813,2313043,2952689
4054,4054,20200929,광주,492,3,474,2313043,1455705
4055,4055,20200929,대전,358,4,318,2313043,1471858
4056,4056,20200929,울산,146,2,135,2313043,1144563
4057,4057,20200929,세종,76,0,67,2313043,344792
4058,4058,20200929,경기,4357,73,3855,2313043,13288975
4059,4059,20200929,강원,224,3,212,2313043,1538577
4060,4060,20200929,충북,171,1,143,2313043,1597639
4061,4061,20200929,충남,479,5,404,2313043,2119749
4062,4062,20200929,전북,125,0,96,2313043,1812936
4063,4063,20200929,전남,169,1,149,2313043,1859290
4064,4064,20200929,경북,1545,55,1432,2313043,2653418
4065,4065,20200929,경남,291,0,269,2313043,3355341
4066,4066,20200929,제주,59,0,55,2313043,670508
4068,4068,20200930,서울,5293,56,4415,2322998,9733655
4069,4069,20200930,부산,421,4,351,2322998,3409932
4070,4070,20200930,대구,7132,194,6916,2322998,2433568
4071,4071,20200930,인천,916,8,822,2322998,2952689
4072,4072,20200930,광주,495,3,476,2322998,1455705
4073,4073,20200930,대전,360,4,322,2322998,1471858
4074,4074,20200930,울산,147,2,137,2322998,1144563
4075,4075,20200930,세종,76,0,67,2322998,344792
4076,4076,20200930,경기,4383,74,3898,2322998,13288975
4077,4077,20200930,강원,224,3,212,2322998,1538577
4078,4078,20200930,충북,171,1,144,2322998,1597639
4079,4079,20200930,충남,484,6,417,2322998,2119749
4080,4080,20200930,전북,128,0,106,2322998,1812936
4081,4081,20200930,전남,169,2,153,2322998,1859290
4082,4082,20200930,경북,1551,56,1441,2322998,2653418
4083,4083,20200930,경남,291,0,273,2322998,3355341
4084,4084,20200930,제주,59,0,55,2322998,670508
4086,4086,20201001,서울,5323,57,4433,2328434,9733655
4087,4087,20201001,부산,427,4,361,2328434,3409932
4088,4088,20201001,대구,7133,195,6917,2328434,2433568
4089,4089,20201001,인천,919,8,825,2328434,2952689
4090,4090,20201001,광주,495,3,477,2328434,1455705
4091,4091,20201001,대전,360,4,326,2328434,1471858
4092,4092,20201001,울산,147,2,137,2328434,1144563
4093,4093,20201001,세종,76,0,67,2328434,344792
4094,4094,20201001,경기,4404,74,3921,2328434,13288975
4095,4095,20201001,강원,224,3,212,2328434,1538577
4096,4096,20201001,충북,172,1,144,2328434,1597639
4097,4097,20201001,충남,487,6,422,2328434,2119749
4098,4098,20201001,전북,128,0,107,2328434,1812936
4099,4099,20201001,전남,170,2,155,2328434,1859290
4100,4100,20201001,경북,1556,56,1445,2328434,2653418
4101,4101,20201001,경남,291,0,276,2328434,3355341
4102,4102,20201001,제주,59,0,55,2328434,670508
4104,4104,20201002,서울,5334,57,4445,2333776,9733655
4105,4105,20201002,부산,445,4,362,2333776,3409932
4106,4106,20201002,대구,7133,195,6917,2333776,2433568
4107,4107,20201002,인천,923,8,827,2333776,2952689
4108,4108,20201002,광주,495,3,478,2333776,1455705
4109,4109,20201002,대전,360,4,333,2333776,1471858
4110,4110,20201002,울산,147,2,137,2333776,1144563
4111,4111,20201002,세종,76,0,68,2333776,344792
4112,4112,20201002,경기,4423,75,3948,2333776,13288975
4113,4113,20201002,강원,224,3,212,2333776,1538577
4114,4114,20201002,충북,172,1,144,2333776,1597639
4115,4115,20201002,충남,488,6,425,2333776,2119749
4116,4116,20201002,전북,128,0,111,2333776,1812936
4117,4117,20201002,전남,170,2,156,2333776,1859290
4118,4118,20201002,경북,1560,56,1448,2333776,2653418
4119,4119,20201002,경남,291,0,278,2333776,3355341
4120,4120,20201002,제주,59,0,55,2333776,670508
4122,4122,20201003,서울,5360,59,4456,2339858,9733655
4123,4123,20201003,부산,453,4,366,2339858,3409932
4124,4124,20201003,대구,7133,195,6917,2339858,2433568
4125,4125,20201003,인천,930,8,830,2339858,2952689
4126,4126,20201003,광주,495,3,478,2339858,1455705
4127,4127,20201003,대전,362,4,333,2339858,1471858
4128,4128,20201003,울산,147,2,139,2339858,1144563
4129,4129,20201003,세종,76,0,68,2339858,344792
4130,4130,20201003,경기,4433,77,3976,2339858,13288975
4131,4131,20201003,강원,224,3,212,2339858,1538577
4132,4132,20201003,충북,173,1,144,2339858,1597639
4133,4133,20201003,충남,489,6,428,2339858,2119749
4134,4134,20201003,전북,129,0,111,2339858,1812936
4135,4135,20201003,전남,173,2,156,2339858,1859290
4136,4136,20201003,경북,1562,56,1449,2339858,2653418
4137,4137,20201003,경남,291,0,279,2339858,3355341
4138,4138,20201003,제주,59,0,56,2339858,670508
4140,4140,20201004,서울,5376,60,4466,2346344,9733655
4141,4141,20201004,부산,458,4,374,2346344,3409932
4142,4142,20201004,대구,7135,195,6918,2346344,2433568
4143,4143,20201004,인천,936,8,831,2346344,2952689
4144,4144,20201004,광주,496,3,481,2346344,1455705
4145,4145,20201004,대전,364,4,333,2346344,1471858
4146,4146,20201004,울산,148,2,140,2346344,1144563
4147,4147,20201004,세종,76,0,68,2346344,344792
4148,4148,20201004,경기,4449,77,4004,2346344,13288975
4149,4149,20201004,강원,224,3,212,2346344,1538577
4150,4150,20201004,충북,175,1,144,2346344,1597639
4151,4151,20201004,충남,489,6,428,2346344,2119749
4152,4152,20201004,전북,129,0,112,2346344,1812936
4153,4153,20201004,전남,173,2,156,2346344,1859290
4154,4154,20201004,경북,1566,56,1452,2346344,2653418
4155,4155,20201004,경남,291,0,281,2346344,3355341
4156,4156,20201004,제주,59,0,56,2346344,670508
4158,4158,20201005,서울,5395,61,4475,2352377,9733655
4159,4159,20201005,부산,463,4,375,2352377,3409932
4160,4160,20201005,대구,7136,195,6920,2352377,2433568
4161,4161,20201005,인천,941,8,836,2352377,2952689
4162,4162,20201005,광주,496,3,481,2352377,1455705
4163,4163,20201005,대전,365,4,334,2352377,1471858
4164,4164,20201005,울산,152,2,140,2352377,1144563
4165,4165,20201005,세종,77,0,68,2352377,344792
4166,4166,20201005,경기,4476,77,4021,2352377,13288975
4167,4167,20201005,강원,224,3,212,2352377,1538577
4168,4168,20201005,충북,176,1,144,2352377,1597639
4169,4169,20201005,충남,491,6,431,2352377,2119749
4170,4170,20201005,전북,132,0,112,2352377,1812936
4171,4171,20201005,전남,173,2,156,2352377,1859290
4172,4172,20201005,경북,1567,56,1453,2352377,2653418
4173,4173,20201005,경남,292,0,281,2352377,3355341
4174,4174,20201005,제주,59,0,56,2352377,670508
4176,4176,20201006,서울,5410,61,4584,2365432,9733655
4177,4177,20201006,부산,466,4,378,2365432,3409932
4178,4178,20201006,대구,7136,195,6920,2365432,2433568
4179,4179,20201006,인천,945,8,848,2365432,2952689
4180,4180,20201006,광주,496,3,485,2365432,1455705
4181,4181,20201006,대전,368,4,337,2365432,1471858
4182,4182,20201006,울산,153,2,140,2365432,1144563
4183,4183,20201006,세종,77,0,69,2365432,344792
4184,4184,20201006,경기,4511,77,4058,2365432,13288975
4185,4185,20201006,강원,224,3,214,2365432,1538577
4186,4186,20201006,충북,176,1,146,2365432,1597639
4187,4187,20201006,충남,491,6,435,2365432,2119749
4188,4188,20201006,전북,141,0,112,2365432,1812936
4189,4189,20201006,전남,173,2,157,2365432,1859290
4190,4190,20201006,경북,1567,56,1459,2365432,2653418
4191,4191,20201006,경남,292,0,282,2365432,3355341
4192,4192,20201006,제주,59,0,58,2365432,670508
4194,4194,20201007,서울,5443,61,4736,2378072,9733655
4195,4195,20201007,부산,468,4,391,2378072,3409932
4196,4196,20201007,대구,7137,196,6921,2378072,2433568
4197,4197,20201007,인천,951,8,858,2378072,2952689
4198,4198,20201007,광주,496,3,487,2378072,1455705
4199,4199,20201007,대전,370,4,345,2378072,1471858
4200,4200,20201007,울산,154,2,140,2378072,1144563
4201,4201,20201007,세종,78,0,72,2378072,344792
4202,4202,20201007,경기,4564,79,4098,2378072,13288975
4203,4203,20201007,강원,224,3,216,2378072,1538577
4204,4204,20201007,충북,176,1,151,2378072,1597639
4205,4205,20201007,충남,491,6,440,2378072,2119749
4206,4206,20201007,전북,149,0,114,2378072,1812936
4207,4207,20201007,전남,173,2,157,2378072,1859290
4208,4208,20201007,경북,1567,56,1461,2378072,2653418
4209,4209,20201007,경남,292,0,283,2378072,3355341
4210,4210,20201007,제주,59,0,59,2378072,670508
4212,4212,20201008,서울,5463,62,4809,2388843,9733655
4213,4213,20201008,부산,473,4,392,2388843,3409932
4214,4214,20201008,대구,7137,196,6926,2388843,2433568
4215,4215,20201008,인천,956,8,862,2388843,2952689
4216,4216,20201008,광주,496,3,489,2388843,1455705
4217,4217,20201008,대전,377,4,347,2388843,1471858
4218,4218,20201008,울산,154,2,141,2388843,1144563
4219,4219,20201008,세종,78,0,72,2388843,344792
4220,4220,20201008,경기,4588,80,4125,2388843,13288975
4221,4221,20201008,강원,224,3,217,2388843,1538577
4222,4222,20201008,충북,177,1,154,2388843,1597639
4223,4223,20201008,충남,491,6,446,2388843,2119749
4224,4224,20201008,전북,149,0,114,2388843,1812936
4225,4225,20201008,전남,173,2,158,2388843,1859290
4226,4226,20201008,경북,1568,56,1464,2388843,2653418
4227,4227,20201008,경남,295,0,283,2388843,3355341
4228,4228,20201008,제주,59,0,59,2388843,670508
4230,4230,20201009,서울,5485,62,4846,2400232,9733655
4231,4231,20201009,부산,478,4,394,2400232,3409932
4232,4232,20201009,대구,7138,196,6927,2400232,2433568
4233,4233,20201009,인천,956,8,873,2400232,2952689
4234,4234,20201009,광주,496,3,489,2400232,1455705
4235,4235,20201009,대전,382,5,350,2400232,1471858
4236,4236,20201009,울산,154,2,144,2400232,1144563
4237,4237,20201009,세종,78,0,73,2400232,344792
4238,4238,20201009,경기,4600,80,4160,2400232,13288975
4239,4239,20201009,강원,224,3,218,2400232,1538577
4240,4240,20201009,충북,178,1,154,2400232,1597639
4241,4241,20201009,충남,491,6,446,2400232,2119749
4242,4242,20201009,전북,149,0,115,2400232,1812936
4243,4243,20201009,전남,174,2,163,2400232,1859290
4244,4244,20201009,경북,1568,56,1466,2400232,2653418
4245,4245,20201009,경남,296,0,285,2400232,3355341
4246,4246,20201009,제주,59,0,59,2400232,670508
4248,4248,20201010,서울,5510,63,4847,2404683,9733655
4249,4249,20201010,부산,481,4,399,2404683,3409932
4250,4250,20201010,대구,7139,196,6929,2404683,2433568
4251,4251,20201010,인천,964,8,879,2404683,2952689
4252,4252,20201010,광주,496,3,490,2404683,1455705
4253,4253,20201010,대전,383,5,351,2404683,1471858
4254,4254,20201010,울산,154,2,144,2404683,1144563
4255,4255,20201010,세종,78,0,73,2404683,344792
4256,4256,20201010,경기,4624,81,4183,2404683,13288975
4257,4257,20201010,강원,224,3,218,2404683,1538577
4258,4258,20201010,충북,178,1,154,2404683,1597639
4259,4259,20201010,충남,494,6,448,2404683,2119749
4260,4260,20201010,전북,149,0,117,2404683,1812936
4261,4261,20201010,전남,176,2,166,2404683,1859290
4262,4262,20201010,경북,1568,56,1468,2404683,2653418
4263,4263,20201010,경남,296,0,286,2404683,3355341
4264,4264,20201010,제주,59,0,59,2404683,670508
4266,4266,20201011,서울,5533,64,4878,2410482,9733655
4267,4267,20201011,부산,484,4,399,2410482,3409932
4268,4268,20201011,대구,7140,196,6931,2410482,2433568
4269,4269,20201011,인천,965,8,882,2410482,2952689
4270,4270,20201011,광주,496,3,490,2410482,1455705
4271,4271,20201011,대전,385,5,351,2410482,1471858
4272,4272,20201011,울산,155,2,144,2410482,1144563
4273,4273,20201011,세종,78,0,73,2410482,344792
4274,4274,20201011,경기,4645,82,4202,2410482,13288975
4275,4275,20201011,강원,226,3,219,2410482,1538577
4276,4276,20201011,충북,178,1,154,2410482,1597639
4277,4277,20201011,충남,495,6,455,2410482,2119749
4278,4278,20201011,전북,149,0,118,2410482,1812936
4279,4279,20201011,전남,176,2,166,2410482,1859290
4280,4280,20201011,경북,1568,56,1470,2410482,2653418
4281,4281,20201011,경남,296,0,286,2410482,3355341
4282,4282,20201011,제주,59,0,59,2410482,670508
4284,4284,20201012,서울,5564,64,4894,2415610,9733655
4285,4285,20201012,부산,488,4,400,2415610,3409932
4286,4286,20201012,대구,7140,196,6931,2415610,2433568
4287,4287,20201012,인천,968,8,883,2415610,2952689
4288,4288,20201012,광주,497,3,492,2415610,1455705
4289,4289,20201012,대전,398,5,351,2415610,1471858
4290,4290,20201012,울산,155,2,144,2415610,1144563
4291,4291,20201012,세종,78,0,74,2415610,344792
4292,4292,20201012,경기,4675,83,4213,2415610,13288975
4293,4293,20201012,강원,227,3,219,2415610,1538577
4294,4294,20201012,충북,178,1,154,2415610,1597639
4295,4295,20201012,충남,497,6,455,2415610,2119749
4296,4296,20201012,전북,151,0,119,2415610,1812936
4297,4297,20201012,전남,176,2,166,2415610,1859290
4298,4298,20201012,경북,1569,56,1471,2415610,2653418
4299,4299,20201012,경남,297,0,286,2415610,3355341
4300,4300,20201012,제주,59,0,59,2415610,670508
4302,4302,20201013,서울,5584,65,4965,2428760,9733655
4303,4303,20201013,부산,489,4,406,2428760,3409932
4304,4304,20201013,대구,7141,196,6933,2428760,2433568
4305,4305,20201013,인천,968,8,887,2428760,2952689
4306,4306,20201013,광주,499,3,493,2428760,1455705
4307,4307,20201013,대전,408,5,352,2428760,1471858
4308,4308,20201013,울산,155,2,144,2428760,1144563
4309,4309,20201013,세종,78,0,74,2428760,344792
4310,4310,20201013,경기,4713,83,4248,2428760,13288975
4311,4311,20201013,강원,231,3,219,2428760,1538577
4312,4312,20201013,충북,179,1,156,2428760,1597639
4313,4313,20201013,충남,499,6,455,2428760,2119749
4314,4314,20201013,전북,152,0,119,2428760,1812936
4315,4315,20201013,전남,176,2,166,2428760,1859290
4316,4316,20201013,경북,1570,56,1481,2428760,2653418
4317,4317,20201013,경남,297,0,286,2428760,3355341
4318,4318,20201013,제주,59,0,59,2428760,670508
4320,4320,20201014,서울,5607,66,5050,2441443,9733655
4321,4321,20201014,부산,491,4,423,2441443,3409932
4322,4322,20201014,대구,7141,196,6933,2441443,2433568
